CODIGO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,REGION
22-01-0387-46,JUTIAPA,JUTIAPA,"INSTITUTO PROFESIONAL ""JAHER""",4TA. CALLE 2-11 ZONA 3,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,SURORIENTE
22-01-0388-46,JUTIAPA,JUTIAPA,"LICEO EDUCATIVO INNOVADOR ""LEISAR""",7A. AV. 5-25 ZONA 3,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,SURORIENTE
22-01-0389-46,JUTIAPA,JUTIAPA,INSTITUTO T�CNICO DE CAPACITACI�N Y PRODUCTIVIDAD -INTECAP-,KILOMETRO 110.4 CA-1 ALDEA AMAYITO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,REGULAR,SURORIENTE
22-01-0390-46,JUTIAPA,JUTIAPA,"""CENTRO DE EDUCACI�N EXTRAESCOLAR -CEEX- DEPARTAMENTAL""","COMPLEJO EDUCATIVO, BARRIO EL CONDOR",DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,SURORIENTE
22-01-0394-46,JUTIAPA,JUTIAPA,LICEO BETHEL,RUTA 23 ALDEA J�CARO GRANDE,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SURORIENTE
22-01-0396-46,JUTIAPA,JUTIAPA,COLEGIO NUEVOS HORIZONTES,"CASERIO VILLA HERMOSA, CANT�N POTRERO GRANDE",DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SURORIENTE
22-01-0401-46,JUTIAPA,JUTIAPA,LICEO TECNOL�GICO BILING�E G�NESIS,7A. CALLE Y 8A. AVENIDA 7-49 ZONA 3,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SURORIENTE
22-01-0402-46,JUTIAPA,JUTIAPA,"COLEGIO CAT�LICO ""SAN FRANCISCO""",2DA. CALLE 5-98 ZONA 3,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SURORIENTE
22-01-0404-46,JUTIAPA,JUTIAPA,"COLEGIO PARTICULAR INTEGRAL ""EVOLUCI�N""","LOTE 4, SECTOR E. RESIDENCIALES MAR�A EUGENIA",DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SURORIENTE
22-01-0406-46,JUTIAPA,JUTIAPA,"LICEO EDUCATIVO INNOVADOR ""LEISAR""","7A. AVE. 5-24, BARRIO EL CHAPARR�N",DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SURORIENTE
22-01-0408-46,JUTIAPA,JUTIAPA,INSTITUTO PARTICULAR MIXTO DE MERCADOTECNIA Y PUBLICIDAD DE ORIENTE -IMPO-,5A. AVE. 7-35 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SURORIENTE
22-01-0410-46,JUTIAPA,JUTIAPA,INSTITUTO T�CNICO PARTICULAR DE DIVERSIFICADO INTECPADI,5TA. CALLE 5-43 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SURORIENTE
22-01-0412-46,JUTIAPA,JUTIAPA,ESCUELA EN CIENCIAS DE LA COMUNICACI�N -ECCO-,KM. 116-5 CARRETERA INTERAMERICANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SURORIENTE
22-01-0414-46,JUTIAPA,JUTIAPA,"COLEGIO PARTICULAR MIXTO ""EBEN EZER""",7A. CALLE Y 8A. AVENIDA 7-49 ZONA 3,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,REGULAR,SURORIENTE
22-01-0420-46,JUTIAPA,JUTIAPA,LICEO BILING�E INTERAMERICANO JUTIAPA,BARRIO INTERAMERICANO 4-01,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,SURORIENTE
22-01-0421-46,JUTIAPA,JUTIAPA,LICEO BILING�E INTERAMERICANO JUTIAPA,BARRIO INTERAMERICANO 4-01,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SURORIENTE
22-01-0422-46,JUTIAPA,JUTIAPA,LICEO BILING�E INTERAMERICANO JUTIAPA,BARRIO INTERAMERICANO 4-01,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SURORIENTE
22-01-0424-46,JUTIAPA,JUTIAPA,LICEO ORIENTAL,"KILOMETRO 116 CARRETERA INTERAMERICANA, ALDEA CERRO GORDO",DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SURORIENTE
22-01-0426-46,JUTIAPA,JUTIAPA,COLEGIO EL BOSQUE,ALDEA EL CHILTEPE,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SURORIENTE
22-01-0429-46,JUTIAPA,JUTIAPA,"COLEGIO EVANG�LICO DE EDUCACI�N INTEGRAL ""ELIM""",4A. CALLE 2-05 ZONA 3,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SURORIENTE
22-01-0433-46,JUTIAPA,JUTIAPA,CENTRO DE INTEGRACI�N DE T�CNICAS EDUCATIVAS -CITE-,"CARRETERA INTERAMERICANA P6, ZONA 4",DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A DISTANCIA,SURORIENTE
22-01-0435-46,JUTIAPA,JUTIAPA,INSTITUTO TECNOL�GICO DE COMPUTACI�N DE ORIENTE,"8A. CALLE 4-42 ZONA 1, BARRIO LATINO",DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,SURORIENTE
22-01-0436-46,JUTIAPA,JUTIAPA,"""LICEO BETHEL""",ALDEA JICARO GRANDE,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SURORIENTE
22-01-0441-46,JUTIAPA,JUTIAPA,"COLEGIO MIXTO BILING�E ""SANTA FE""",2A. AV. 4-28 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SURORIENTE
22-01-0442-46,JUTIAPA,JUTIAPA,"COLEGIO MIXTO BILING�E ""SANTA FE""",2A. AV. 4-28 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SURORIENTE
22-01-0605-46,JUTIAPA,JUTIAPA,INSTITUTO TECNICO PARTICULAR DE DIVERSIFICADO -INTECPADI-,5TA. CALLE 5-43 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SURORIENTE
22-01-0620-46,JUTIAPA,JUTIAPA,INSTITUTO TECNICO INDUSTRIAL DE ORIENTE,"KILOMETRO 115.5 CARRETERA INTERAMERICANA, ALDEA CERRO GORDO",DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,REGULAR,SURORIENTE
22-01-0621-46,JUTIAPA,JUTIAPA,INSTITUTO TECNOLOGICO DE COMPUTACION DE ORIENTE,"8VA. CALLE 4-42 ZONA 1, BARRIO LATINO",DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,REGULAR,SURORIENTE
22-01-0627-46,JUTIAPA,JUTIAPA,COLEGIO PARTICULAR MIXTO SAN MIGUEL,2A. CALLE 5-98 ZONA 3,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SURORIENTE
22-01-0634-46,JUTIAPA,JUTIAPA,INSTITUTO DE BACHILLERATO POR MADUREZ 'JUTIAPA'(FIN DE SEMANA),,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SURORIENTE
22-01-0664-46,JUTIAPA,JUTIAPA,ESCUELA EN CIENCIAS DE LA COMUNICACION ECCO,KM. 116.5,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SURORIENTE
22-01-0666-46,JUTIAPA,JUTIAPA,ESCUELA EN CIENCIAS DE LA COMUNICACION ECCO,KM. 116.5,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SURORIENTE
22-01-0734-46,JUTIAPA,JUTIAPA,ESCUELA EN CIENCIAS DE LA COMUNICACION ECCO,KM. 116.5,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,SURORIENTE
22-01-1515-46,JUTIAPA,JUTIAPA,INSTITUTO PARTICULAR MIXTO DE EDUCACION DIVERSIFICADA SUPERACION,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,SABATINO,SURORIENTE
22-01-1608-46,JUTIAPA,JUTIAPA,INSTITUTO PARTICULAR MIXTO SUPERACION,5A. AV. 7-35 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SURORIENTE
22-01-1611-46,JUTIAPA,JUTIAPA,"INSTITUTO TECNICO PARTICULAR DE DIVERSIFICADO, INTECPADI",5A. CALLE 5-43 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SURORIENTE
22-01-1613-46,JUTIAPA,JUTIAPA,"INSTITUTO TECNICO PARTICULAR DE DIVERSIFICADO, INTECPADI",5A. CALLE 5-43 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,REGULAR,SURORIENTE
22-01-1997-46,JUTIAPA,JUTIAPA,INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA (IGER),,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,A DISTANCIA,SURORIENTE
22-01-2002-46,JUTIAPA,JUTIAPA,LICEO PREUNIVERSITARIO,KILOMETRO 111 CARRETERA INTERAMERICANA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,REGULAR,SURORIENTE
22-01-2071-46,JUTIAPA,JUTIAPA,ESCUELA NORMAL DE EDUCACION FISICA,"8�. CALLE ZONA 1, BARRIO LATINO",DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,REGULAR,SURORIENTE
22-01-2196-46,JUTIAPA,JUTIAPA,INSTITUTO TECNICO PARTICULAR DE DIVERSIFICADO INTECPADI,5TA. CALLE 5-43 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,REGULAR,SURORIENTE
22-01-2431-46,JUTIAPA,JUTIAPA,COLEGIO PARTICULAR MIXTO EBEN EZER,ENTRADA AL COMPLEJO EDUCATIVO 0-16 ZONA 3,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,REGULAR,SURORIENTE
22-01-2444-46,JUTIAPA,JUTIAPA,COLEGIO PARTICULAR MIXTO DAVENPORT CIDETRA,ALDEA LAS TUNAS,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SURORIENTE
22-01-2493-46,JUTIAPA,JUTIAPA,COLEGIO EVANGELICO VIDA NUEVA,COMPLEJO EDUCATIVO 0-16 ZONA 3 BARRIO EL CONDOR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SURORIENTE
22-01-2500-46,JUTIAPA,JUTIAPA,COLEGIO PARTICULAR MIXTO 'DAVENPORT-CIDETRA',ALDEA LAS TUNAS,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,REGULAR,SURORIENTE
22-01-2527-46,JUTIAPA,JUTIAPA,COLEGIO INTEGRAL EVOLUCION CIE,"7A. CALLE Y 8A. AVENIDA 7-49 ZONA 3, BARRIO EL CHAPARRON",DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SURORIENTE
22-02-0006-46,JUTIAPA,EL PROGRESO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"1AV. 4-54, ZONA 2",DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SURORIENTE
22-02-0016-46,JUTIAPA,EL PROGRESO,"LICEO BILING�E ""FRAY AMADEO RUANO NAJARRO""",2A. AVENIDA 2-88 ZONA 1,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,SURORIENTE
22-02-0017-46,JUTIAPA,EL PROGRESO,"COLEGIO PARTICULAR MIXTO ""LICEO PROGRESO""","CALZADA LA PAZ, BARRIO EL BOSQUE",DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SURORIENTE
22-02-0023-46,JUTIAPA,EL PROGRESO,"CENTRO EDUCATIVO MUNICIPAL ""EL ROBLE""",4TA.. CALLE 1-04 ZONA 4 BARRIO EL ROBLE,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SURORIENTE
22-02-0024-46,JUTIAPA,EL PROGRESO,COLEGIO PROFESIONAL INTEGRAL -CPI-,"KM. 125.5 CARRETERA INTERAMERICANA, ALDEA EL PORVENIR",DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,SURORIENTE
22-02-0026-46,JUTIAPA,EL PROGRESO,COLEGIO PARTICULAR MIXTO LICEO PROGRESO,CALZADA LA PAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SURORIENTE
22-02-1434-46,JUTIAPA,EL PROGRESO,"COLEGIO PARTICULAR MIXTO ""LICEO PROGRESO""","CALZADA LA PAZ, BARRIO EL BOSQUE",DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,SURORIENTE
22-02-1692-46,JUTIAPA,EL PROGRESO,INST. MIXTO DE DIVERSIFICADO POR COOPERATIVA DE ENSE�ANZA ANGELINA ACU�A,"1A. CALLE 2-82, ZONA 2",DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SURORIENTE
22-02-2087-46,JUTIAPA,EL PROGRESO,"COLEGIO PARTICULAR MIXTO ""LICEO PROGRESO""","CALZADA LA PAZ, BARRIO EL BOSQUE",DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SURORIENTE
22-02-2203-46,JUTIAPA,EL PROGRESO,ESCUELA REGIONAL DE HOTELERIA Y TURISMO ECOLOGICO,0 CALLE 1-20 ZONA 3 EDIFICIO TERESA DE CHANG 3ER NIVEL,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,REGULAR,SURORIENTE
22-02-2204-46,JUTIAPA,EL PROGRESO,ESCUELA REGIONAL DE HOTELERIA Y TURISMO ECOLOGICO,0 CALLE 1-20 ZONA 3 EDIFICIO TERESA DE CHANG 3ER NIVEL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SURORIENTE
22-02-2250-46,JUTIAPA,EL PROGRESO,COLEGIO PARTICULAR MIXTO 'MONTE SION',BARRIO EL BOSQUE,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,REGULAR,SURORIENTE
22-02-2460-46,JUTIAPA,EL PROGRESO,LICEO EVANGELICO HOREB,1A. AVENIDA A 6-43 ZONA 2,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SURORIENTE
22-03-0011-46,JUTIAPA,SANTA CATARINA MITA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO EL BARREAL,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SURORIENTE
22-03-0021-46,JUTIAPA,SANTA CATARINA MITA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO EL BARREAL,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SURORIENTE
22-03-0026-46,JUTIAPA,SANTA CATARINA MITA,"INSTITUTO TECNICO INDUSTRIAL ""HENRY FORD""",BARRIO EL BARREAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SURORIENTE
22-03-0028-46,JUTIAPA,SANTA CATARINA MITA,INSTITUTO PARTICULAR CATARINECO,BARRIO LA ERMITA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SURORIENTE
22-03-0029-46,JUTIAPA,SANTA CATARINA MITA,"INSTITUTO TECNICO INDUSTRIAL ""HENRY FORD""",BARRIO EL BARREAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SURORIENTE
22-03-0030-46,JUTIAPA,SANTA CATARINA MITA,"INSTITUTO TECNICO INDUSTRIAL ""HENRY FORD""",BARRIO EL BARRIAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SURORIENTE
22-03-0032-46,JUTIAPA,SANTA CATARINA MITA,CENTRO EDUCATIVO MUNICIPAL DE DIVERSIFICADO,ALDEA HORCONES,DIVERSIFICADO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SURORIENTE
22-03-0033-46,JUTIAPA,SANTA CATARINA MITA,INSTITUTO TECNICO INDUSTRIAL HENRY FORD,BARRIO EL BARREAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,SURORIENTE
22-03-0034-46,JUTIAPA,SANTA CATARINA MITA,"COLEGIO PARTICULAR MIXTO EVANG�LICO ""SHALOM""",BARRIO LA JAVIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SURORIENTE
22-03-0037-46,JUTIAPA,SANTA CATARINA MITA,"INSTITUTO T�CNICO INDUSTRIAL ""HENRY FORD""",BARRIO EL BARREAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SURORIENTE
22-03-1943-46,JUTIAPA,SANTA CATARINA MITA,LICEO 'SANTA CATARINA',BARRIO EL CENTRO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,REGULAR,SURORIENTE
22-03-2317-46,JUTIAPA,SANTA CATARINA MITA,INSTITUTO TECNICO INDUSTRIAL 'HENRY FORD',BARRIO EL BARREAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,REGULAR,SURORIENTE
22-04-0023-46,JUTIAPA,AGUA BLANCA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO TECUAN,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SURORIENTE
22-04-0030-46,JUTIAPA,AGUA BLANCA,COLEGIO PARTICULAR MIXTO AGUABLANQUENSE,BARRIO LAS CASITAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SURORIENTE
22-04-0035-46,JUTIAPA,AGUA BLANCA,LICEO JUAN PABLO II,BARRIO EL CENTRO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SURORIENTE
22-04-0047-46,JUTIAPA,AGUA BLANCA,LICEO JUAN PABLO II,BARRIO EL CENTRO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SURORIENTE
22-04-2085-46,JUTIAPA,AGUA BLANCA,INSTITUTO DIVERSIFICADO POR COOPERATIVA,AGUA BLANCA,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SURORIENTE
22-04-2086-46,JUTIAPA,AGUA BLANCA,COLEGIO PARTICULAR MIXTO AGUABLANQUENSE,AGUA BLANCA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SURORIENTE
22-05-0024-46,JUTIAPA,ASUNCION MITA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO CENTRAL,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,SURORIENTE
22-05-0044-46,JUTIAPA,ASUNCION MITA,COLEGIO INTEGRAL SAGRADA FAMILIA,"2 CALLE Y 6A. AV. ZON 2, BARRIO CENTRAL",DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SURORIENTE
22-05-0053-46,JUTIAPA,ASUNCION MITA,COLEGIO PARTICULAR MIXTO INTEGRAL JOSHUA,"CASA NO. 27, BARRIO LA FEDERAL",DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SURORIENTE
22-05-0057-46,JUTIAPA,ASUNCION MITA,"INSTITUTO PARTICULAR MIXTO ""MAR�A CHINCHILLA""",BARRIO LA FEDERAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SURORIENTE
22-05-0058-46,JUTIAPA,ASUNCION MITA,INSTITUTO NACIONAL DE EDUCACI�N DIVERSIFICADA,BARRIO CENTRAL,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SURORIENTE
22-05-0061-46,JUTIAPA,ASUNCION MITA,COLEGIO INTEGRAL SAGRADA FAMILIA,BARRIO EL CALVARIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SURORIENTE
22-05-0062-46,JUTIAPA,ASUNCION MITA,ESCUELA TECNICA VOCACIONAL,KM. 147.5 CARRETERA INTERAMERICANA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,REGULAR,SURORIENTE
22-05-0063-46,JUTIAPA,ASUNCION MITA,"""LICEO TIUCAL""",ALDEA TIUCAL,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,SURORIENTE
22-05-0065-46,JUTIAPA,ASUNCION MITA,ESCUELA T�NICA VOCACIONAL,KM. 147 147.50 CARRETERA INTERAMERICANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,SURORIENTE
22-05-0071-46,JUTIAPA,ASUNCION MITA,CENTRO EDUCATIVO DE INFORM�TICA,BARRIO LA DEMOCRACIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SURORIENTE
22-05-0073-46,JUTIAPA,ASUNCION MITA,"INSTITUTO PARTICULAR MIXTO ""MAR�A CHINCHILLA""",BARRIO LA FEDERAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SURORIENTE
22-05-0077-46,JUTIAPA,ASUNCION MITA,INSTITUTO T�CNICO INDUSTRIAL HENRY FORD,BARRIO LA PAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SURORIENTE
22-05-0302-46,JUTIAPA,ASUNCION MITA,"INSTITUTO PARTICULAR MIXTO ""MARIA CHINCHILLA""",BARRIO LA FEDERAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SURORIENTE
22-05-1437-46,JUTIAPA,ASUNCION MITA,ESCUELA DE CIENCIAS COMERCIALES POR COOPERATIVA,ALDEA TIUCAL,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,SURORIENTE
22-05-1596-46,JUTIAPA,ASUNCION MITA,INSTITUTO PARTICULAR MIXTO MARIA CHINCHILLA,BARRIO LA FEDERAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,SURORIENTE
22-05-1610-46,JUTIAPA,ASUNCION MITA,INSTITUTO PARTICULAR MIXTO NUESTRA SE�ORA DE LA ASUNCION,BARRIO LA PAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,REGULAR,SURORIENTE
22-05-2078-46,JUTIAPA,ASUNCION MITA,INSTITUTO TECNICO INDUSTRIAL HENRY FORD,BARRIO CENTRAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,REGULAR,SURORIENTE
22-05-2080-46,JUTIAPA,ASUNCION MITA,COLEGIO PARTICULAR MIXTO 'EL CARMEN',BARRIO CENTRAL,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,REGULAR,SURORIENTE
22-05-2212-46,JUTIAPA,ASUNCION MITA,CENTRO EDUCATIVO DE INFORMATICA,BARRIO LA DEMOCRACIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SURORIENTE
22-05-2214-46,JUTIAPA,ASUNCION MITA,CENTRO EDUCATIVO DE INFORMATICA (POR MADUREZ),BARRIO LA DEMOCRACIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SURORIENTE
22-05-2262-46,JUTIAPA,ASUNCION MITA,INSTITUTO PARTICULAR MIXTO NUESTRA SE�ORA DE LA ASUNCION,BARRIO LA PAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SURORIENTE
22-05-2265-46,JUTIAPA,ASUNCION MITA,LICEO MITECO,BARRIO LA LIBERTAD,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,REGULAR,SURORIENTE
